candidate_label,warmup_conflicts,family,base_instance_id,variant,repeat_id,target_role,reference_search_ok,candidate_search_ok,search_ok_lost_vs_reference,search_ok_gained_vs_reference,candidate_search_blowup,candidate_cpu_only_win,protocol_win_search_bad_candidate,adapter_cached_decisions_delta_reference,adapter_cached_decisions_delta_candidate,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_reference,adapter_cached_conflicts_delta_candidate,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_final_cpu_delta_candidate,adapter_cached_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_candidate
iter=115,3,random_3sat_control,random_3sat_control_v180_c760_seed3301,perm_seed1731,1,random_control,False,False,False,False,True,False,True,14903.0,11790.0,-3113.0,12946.0,10228.0,-2718.0,0.15333,0.138359,-0.014970999999999984,-0.1888311725460291
iter=115,3,random_3sat_control,random_3sat_control_v180_c760_seed3301,perm_seed1731,2,random_control,False,False,False,False,True,False,True,14903.0,11790.0,-3113.0,12946.0,10228.0,-2718.0,0.151319,0.141118,-0.010201000000000016,-0.1066119620438219
iter=115,3,random_3sat_control,random_3sat_control_v220_c928_seed3303,base,0,random_control,False,False,False,False,True,False,True,336.0,272.0,-64.0,261.0,224.0,-37.0,0.005404,0.000328,-0.005076,-0.4654911609089374
iter=115,3,random_3sat_control,random_3sat_control_v220_c928_seed3303,base,1,random_control,False,False,False,False,True,False,True,336.0,272.0,-64.0,261.0,224.0,-37.0,0.0085919999999999,0.004509,-0.0040829999999999,-0.5521857129070162
iter=115,3,random_3sat_control,random_3sat_control_v220_c928_seed3303,base,2,random_control,False,False,False,False,True,False,True,336.0,272.0,-64.0,261.0,224.0,-37.0,0.0006949999999999,0.000133,-0.0005619999999999,-0.4829566339280605
iter=115,3,random_3sat_control,random_3sat_control_v220_c928_seed3303,perm_seed1730,0,random_control,False,False,False,False,True,True,True,326.0,287.0,-39.0,269.0,242.0,-27.0,0.0055239999999999,-0.002215,-0.0077389999999999,-1.0760810151593088
iter=115,3,random_3sat_control,random_3sat_control_v220_c928_seed3303,perm_seed1730,1,random_control,False,False,False,False,True,False,True,326.0,287.0,-39.0,269.0,242.0,-27.0,0.000513,0.0058869999999999,0.0053739999999999,-1.2559555882717373
iter=115,3,random_3sat_control,random_3sat_control_v220_c928_seed3303,perm_seed1730,2,random_control,False,False,False,False,True,False,True,326.0,287.0,-39.0,269.0,242.0,-27.0,0.003283,0.002197,-0.0010859999999999997,-1.1805202025927306
iter=115,3,random_3sat_control,random_3sat_control_v220_c928_seed3303,perm_seed1731,0,random_control,False,False,False,False,True,False,False,301.0,274.0,-27.0,265.0,212.0,-53.0,-0.0007869999999999,0.004151,0.0049379999999999,0.2206562136030792
iter=115,3,random_3sat_control,random_3sat_control_v220_c928_seed3303,perm_seed1731,1,random_control,False,False,False,False,True,False,False,301.0,274.0,-27.0,265.0,212.0,-53.0,0.008224,0.0008279999999999,-0.0073960000000001,0.1106063003286123
iter=115,3,random_3sat_control,random_3sat_control_v220_c928_seed3303,perm_seed1731,2,random_control,False,False,False,False,True,False,False,301.0,274.0,-27.0,265.0,212.0,-53.0,0.01004,0.004701,-0.005339,0.1873455354956388
iter=115,3,random_3sat_control,random_3sat_control_v220_c942_seed3304,base,0,random_control,False,False,False,False,True,False,False,15074.0,12635.0,-2439.0,13463.0,11220.0,-2243.0,0.2135899999999999,0.211841,-0.0017489999999998895,1.1749784666412473
iter=115,3,random_3sat_control,random_3sat_control_v220_c942_seed3304,base,1,random_control,False,False,False,False,True,False,False,15074.0,12635.0,-2439.0,13463.0,11220.0,-2243.0,0.219289,0.153688,-0.06560100000000002,0.2195321674050092
iter=115,3,random_3sat_control,random_3sat_control_v220_c942_seed3304,base,2,random_control,False,False,False,False,True,False,False,15074.0,12635.0,-2439.0,13463.0,11220.0,-2243.0,0.1865479999999999,0.1863639999999999,-0.00018400000000001748,0.3684941267587542
iter=115,3,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1730,0,random_control,False,False,False,False,True,False,False,15848.0,15610.0,-238.0,14279.0,13879.0,-400.0,0.215873,0.187137,-0.02873600000000001,1.164940621003568
iter=115,3,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1730,1,random_control,False,False,False,False,True,False,False,15848.0,15610.0,-238.0,14279.0,13879.0,-400.0,0.217793,0.231455,0.013662000000000007,0.2612653609982728
iter=115,3,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1730,2,random_control,False,False,False,False,True,False,False,15848.0,15610.0,-238.0,14279.0,13879.0,-400.0,0.1935079999999999,0.187004,-0.006503999999999899,0.3885026759778259
iter=115,3,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1731,0,random_control,False,False,False,False,True,False,False,14660.0,13688.0,-972.0,13205.0,12208.0,-997.0,0.21567,0.283331,0.067661,1.191211371284068
iter=115,3,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1731,1,random_control,False,False,False,False,True,False,False,14660.0,13688.0,-972.0,13205.0,12208.0,-997.0,0.21946,0.191739,-0.027720999999999996,0.178527904199779
iter=115,3,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1731,2,random_control,False,False,False,False,True,False,False,14660.0,13688.0,-972.0,13205.0,12208.0,-997.0,0.223169,0.211993,-0.01117600000000002,0.304478734966874
iter=115,3,random_3sat_control,random_3sat_control_v260_c1097_seed3305,base,0,random_control,True,True,False,False,False,False,False,-12310.0,-34180.0,-21870.0,-11488.0,-31095.0,-19607.0,-0.4199039999999999,-1.067805,-0.6479010000000001,-5.422140697393358
