pair_id,repeat_id,base_instance_id,variant,plain_method_count,neutral_method_count,plain_final_result,neutral_final_result,plain_final_solved,neutral_final_solved,plain_final_decisions,neutral_final_decisions,plain_final_conflicts,neutral_final_conflicts,plain_final_cpu_time,neutral_final_cpu_time,final_cpu_time_delta,result_match,solved_match,decisions_match,conflicts_match,accepted,rejection_reason
repeat=0|base=tseitin_k5_even|variant=perm_seed1743,0,tseitin_k5_even,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.00067,0.000641,-2.9000000000000054e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_even|variant=perm_seed1744,0,tseitin_k5_even,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000643,0.00062,-2.3000000000000017e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_even|variant=perm_seed1745,0,tseitin_k5_even,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000601,0.000605,3.999999999999989e-06,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=base,0,tseitin_k5_odd,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000623,0.000632,9.000000000000002e-06,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1730,0,tseitin_k5_odd,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000606,0.00063,2.400000000000004e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1731,0,tseitin_k5_odd,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000604,0.000698,9.400000000000001e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1732,0,tseitin_k5_odd,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.00064,0.00063,-1.0000000000000026e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1733,0,tseitin_k5_odd,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000654,0.000649,-5.000000000000013e-06,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1734,0,tseitin_k5_odd,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000649,0.000635,-1.3999999999999907e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1735,0,tseitin_k5_odd,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000668,0.000667,-1.0000000000000243e-06,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1736,0,tseitin_k5_odd,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000628,0.000652,2.400000000000004e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1737,0,tseitin_k5_odd,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000678,0.000613,-6.499999999999995e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1738,0,tseitin_k5_odd,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000654,0.000623,-3.0999999999999995e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1739,0,tseitin_k5_odd,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000643,0.000635,-7.999999999999978e-06,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1740,0,tseitin_k5_odd,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000634,0.000619,-1.500000000000004e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1741,0,tseitin_k5_odd,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000623,0.000622,-9.999999999999159e-07,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1742,0,tseitin_k5_odd,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000629,0.000655,2.599999999999998e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1743,0,tseitin_k5_odd,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000647,0.000714,6.7e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1744,0,tseitin_k5_odd,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000677,0.000648,-2.8999999999999946e-05,True,True,True,True,True,
repeat=0|base=tseitin_k5_odd|variant=perm_seed1745,0,tseitin_k5_odd,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000645,0.000632,-1.299999999999999e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=base,0,tseitin_k6_even,base,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000607,0.000662,5.5000000000000036e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1730,0,tseitin_k6_even,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.00064,0.00069,4.9999999999999914e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1731,0,tseitin_k6_even,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000656,0.000674,1.8000000000000004e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1732,0,tseitin_k6_even,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.00071,0.000682,-2.800000000000003e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1733,0,tseitin_k6_even,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000636,0.000615,-2.099999999999997e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1734,0,tseitin_k6_even,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000604,0.000626,2.1999999999999993e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1735,0,tseitin_k6_even,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.00063,0.000634,3.999999999999989e-06,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1736,0,tseitin_k6_even,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.00069,0.000661,-2.8999999999999946e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1737,0,tseitin_k6_even,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000603,0.000641,3.799999999999995e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1738,0,tseitin_k6_even,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000619,0.00062,1.0000000000000243e-06,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1739,0,tseitin_k6_even,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.00059,0.00061,1.9999999999999944e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1740,0,tseitin_k6_even,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000603,0.000652,4.9e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1741,0,tseitin_k6_even,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000655,0.000631,-2.3999999999999933e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1742,0,tseitin_k6_even,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000613,0.000637,2.3999999999999933e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1743,0,tseitin_k6_even,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000605,0.000646,4.100000000000002e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1744,0,tseitin_k6_even,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000628,0.000716,8.799999999999997e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_even|variant=perm_seed1745,0,tseitin_k6_even,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000605,0.000638,3.300000000000004e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=base,0,tseitin_k6_odd,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1023,1023,1024,1024,0.001362,0.001391,2.9000000000000163e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1730,0,tseitin_k6_odd,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1387,1387,1025,1025,0.001273,0.001291,1.8000000000000004e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1731,0,tseitin_k6_odd,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1230,1230,996,996,0.001337,0.0015,0.00016299999999999995,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1732,0,tseitin_k6_odd,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1240,1240,1026,1026,0.001286,0.001503,0.00021699999999999996,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1733,0,tseitin_k6_odd,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1471,1471,1024,1024,0.001237,0.001257,2.0000000000000052e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1734,0,tseitin_k6_odd,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1369,1369,1022,1022,0.001331,0.001289,-4.199999999999994e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1735,0,tseitin_k6_odd,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1490,1490,1020,1020,0.001258,0.001231,-2.6999999999999897e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1736,0,tseitin_k6_odd,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1491,1491,1023,1023,0.001306,0.001418,0.0001119999999999999,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1737,0,tseitin_k6_odd,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1370,1370,1029,1029,0.001286,0.001485,0.00019899999999999996,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1738,0,tseitin_k6_odd,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1420,1420,1019,1019,0.00134,0.00133,-1.0000000000000026e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1739,0,tseitin_k6_odd,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1490,1490,1021,1021,0.00126,0.00126,0.0,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1740,0,tseitin_k6_odd,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1226,1226,1004,1004,0.001326,0.001336,1.0000000000000026e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1741,0,tseitin_k6_odd,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1419,1419,1021,1021,0.001253,0.001343,9.000000000000002e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1742,0,tseitin_k6_odd,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1514,1514,1019,1019,0.001238,0.001217,-2.099999999999997e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1743,0,tseitin_k6_odd,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1289,1289,1023,1023,0.001326,0.001299,-2.6999999999999897e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1744,0,tseitin_k6_odd,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1491,1491,1021,1021,0.001213,0.001277,6.399999999999982e-05,True,True,True,True,True,
repeat=0|base=tseitin_k6_odd|variant=perm_seed1745,0,tseitin_k6_odd,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1164,1164,1006,1006,0.001375,0.001338,-3.6999999999999924e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=base,0,tseitin_k7_even,base,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000708,0.000734,2.599999999999998e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1730,0,tseitin_k7_even,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000734,0.000756,2.20000000000001e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1731,0,tseitin_k7_even,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000715,0.00073,1.4999999999999931e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1732,0,tseitin_k7_even,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000698,0.000783,8.49999999999999e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1733,0,tseitin_k7_even,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000813,0.000717,-9.600000000000006e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1734,0,tseitin_k7_even,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000712,0.000718,6.000000000000037e-06,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1735,0,tseitin_k7_even,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000706,0.000731,2.4999999999999957e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1736,0,tseitin_k7_even,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000709,0.000727,1.8000000000000004e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1737,0,tseitin_k7_even,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000741,0.000769,2.800000000000003e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1738,0,tseitin_k7_even,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000758,0.000727,-3.0999999999999995e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1739,0,tseitin_k7_even,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.00073,0.000779,4.9e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1740,0,tseitin_k7_even,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000698,0.000887,0.00018899999999999993,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1741,0,tseitin_k7_even,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000799,0.000754,-4.500000000000001e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1742,0,tseitin_k7_even,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000725,0.000752,2.7000000000000006e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1743,0,tseitin_k7_even,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000764,0.000719,-4.500000000000001e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1744,0,tseitin_k7_even,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000698,0.000698,0.0,True,True,True,True,True,
repeat=0|base=tseitin_k7_even|variant=perm_seed1745,0,tseitin_k7_even,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000866,0.000851,-1.500000000000004e-05,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=base,0,tseitin_k7_odd,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,28961,28961,21460,21460,0.035981,0.034225,-0.0017560000000000006,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1730,0,tseitin_k7_odd,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,25967,25967,19927,19927,0.022871,0.025679,0.0028080000000000015,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1731,0,tseitin_k7_odd,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,27066,27066,20508,20508,0.022521,0.021825,-0.0006959999999999987,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1732,0,tseitin_k7_odd,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,27517,27517,20715,20715,0.024025,0.023016,-0.001009000000000003,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1733,0,tseitin_k7_odd,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,26660,26660,20373,20373,0.023297,0.023658,0.0003610000000000002,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1734,0,tseitin_k7_odd,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,26703,26703,20334,20334,0.022469,0.023485,0.0010159999999999995,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1735,0,tseitin_k7_odd,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,26190,26190,19954,19954,0.022657,0.022498,-0.00015899999999999942,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1736,0,tseitin_k7_odd,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,27763,27763,20789,20789,0.026785,0.026966,0.0001810000000000006,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1737,0,tseitin_k7_odd,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,28263,28263,20659,20659,0.028003,0.027509,-0.0004940000000000014,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1738,0,tseitin_k7_odd,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,26168,26168,19584,19584,0.023113,0.021511,-0.0016020000000000027,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1739,0,tseitin_k7_odd,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,26892,26892,20027,20027,0.028069,0.026104,-0.0019650000000000015,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1740,0,tseitin_k7_odd,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,28372,28372,21578,21578,0.02814,0.027032,-0.0011079999999999979,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1741,0,tseitin_k7_odd,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,28492,28492,20650,20650,0.029891,0.025408,-0.004483000000000001,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1742,0,tseitin_k7_odd,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,25945,25945,19833,19833,0.02444,0.021905,-0.002534999999999999,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1743,0,tseitin_k7_odd,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,26452,26452,19859,19859,0.025902,0.022658,-0.0032440000000000004,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1744,0,tseitin_k7_odd,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,26452,26452,19806,19806,0.022958,0.022133,-0.0008249999999999993,True,True,True,True,True,
repeat=0|base=tseitin_k7_odd|variant=perm_seed1745,0,tseitin_k7_odd,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,27512,27512,20790,20790,0.024736,0.025909,0.0011730000000000004,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=base,0,tseitin_k8_even,base,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001076,0.001095,1.9000000000000137e-05,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1730,0,tseitin_k8_even,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001094,0.001045,-4.9e-05,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1731,0,tseitin_k8_even,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001212,0.001105,-0.00010699999999999989,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1732,0,tseitin_k8_even,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001087,0.001222,0.00013499999999999992,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1733,0,tseitin_k8_even,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001065,0.001046,-1.899999999999992e-05,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1734,0,tseitin_k8_even,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001146,0.001071,-7.50000000000002e-05,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1735,0,tseitin_k8_even,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001093,0.001067,-2.599999999999998e-05,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1736,0,tseitin_k8_even,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001117,0.001109,-7.999999999999978e-06,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1737,0,tseitin_k8_even,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001212,0.001163,-4.9e-05,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1738,0,tseitin_k8_even,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,23,23,0,0,0.001112,0.001106,-5.999999999999929e-06,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1739,0,tseitin_k8_even,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001158,0.001092,-6.599999999999987e-05,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1740,0,tseitin_k8_even,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001099,0.001039,-5.999999999999994e-05,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1741,0,tseitin_k8_even,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.001064,0.001096,3.199999999999991e-05,True,True,True,True,True,
repeat=0|base=tseitin_k8_even|variant=perm_seed1742,0,tseitin_k8_even,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.0011,0.001042,-5.800000000000011e-05,True,True,True,True,True,
